"model","log_marginal","post_prob","rep","n","tau_label","tau_sd","seed","true_model","chosen_model","correct"
"int23_4",-70.203937763411,4.38003540507302e-25,48,100,"small",0.1,200148,"int12_3","null",0
"int34_2",-70.4089380832773,3.56818294718816e-25,48,100,"small",0.1,200148,"int12_3","null",0
"int24_3",-70.7893827154659,2.43905789380824e-25,48,100,"small",0.1,200148,"int12_3","null",0
"int123_4",-78.7658246165324,8.37717149057994e-29,48,100,"small",0.1,200148,"int12_3","null",0
"int124_3",-80.3333607454252,1.74712957370814e-29,48,100,"small",0.1,200148,"int12_3","null",0
"int134_2",-103.00256251289,2.49583504390221e-39,48,100,"small",0.1,200148,"int12_3","null",0
"int234_1",-103.078454026756,2.31343132919592e-39,48,100,"small",0.1,200148,"int12_3","null",0
"full",-186.044369734308,2.15088521758364e-75,48,100,"small",0.1,200148,"int12_3","null",0
"int12_3",13.3397265454762,0.999971885714409,49,100,"small",0.1,200149,"int12_3","int12_3",1
"int12_4",2.84734717973529,2.77463160810148e-05,49,100,"small",0.1,200149,"int12_3","int12_3",1
"x1",-1.86729140246503,2.48693141822749e-07,49,100,"small",0.1,200149,"int12_3","int12_3",1
"int12",-2.60209808095723,1.19272774877644e-07,49,100,"small",0.1,200149,"int12_3","int12_3",1
"null",-13.0154120565209,3.58176035649927e-12,49,100,"small",0.1,200149,"int12_3","int12_3",1
"int13_2",-19.3101534397564,6.61188174569197e-15,49,100,"small",0.1,200149,"int12_3","int12_3",1
"int23_1",-20.2080117411657,2.69395397501915e-15,49,100,"small",0.1,200149,"int12_3","int12_3",1
"main",-20.4566596025677,2.10089224315225e-15,49,100,"small",0.1,200149,"int12_3","int12_3",1
"int24_1",-26.6998998708305,4.08318427226659e-18,49,100,"small",0.1,200149,"int12_3","int12_3",1
"int14_2",-26.8809427391205,3.40700727714355e-18,49,100,"small",0.1,200149,"int12_3","int12_3",1
"x2",-27.3576809716532,2.11508720236865e-18,49,100,"small",0.1,200149,"int12_3","int12_3",1
"x3",-27.6238996208191,1.62073117970696e-18,49,100,"small",0.1,200149,"int12_3","int12_3",1
"x4",-29.1103471409197,3.66568406450979e-19,49,100,"small",0.1,200149,"int12_3","int12_3",1
"int13",-35.0532881859728,9.61985507638436e-22,49,100,"small",0.1,200149,"int12_3","int12_3",1
"int23",-35.9922670988631,3.76162214853618e-22,49,100,"small",0.1,200149,"int12_3","int12_3",1
"int34",-36.0701699007862,3.47970487767981e-22,49,100,"small",0.1,200149,"int12_3","int12_3",1
"int24",-36.2220817478328,2.98928921342286e-22,49,100,"small",0.1,200149,"int12_3","int12_3",1
"int14",-36.3649061053831,2.59143371463478e-22,49,100,"small",0.1,200149,"int12_3","int12_3",1
"int34_1",-46.9145528297582,6.79026535399472e-27,49,100,"small",0.1,200149,"int12_3","int12_3",1
"int13_4",-46.9738005989508,6.39964328268298e-27,49,100,"small",0.1,200149,"int12_3","int12_3",1
"int14_3",-47.1876168590713,5.16769109270751e-27,49,100,"small",0.1,200149,"int12_3","int12_3",1
"int124_3",-49.2201589505335,6.76978272858613e-28,49,100,"small",0.1,200149,"int12_3","int12_3",1
"int123_4",-49.4286309325138,5.4958706050314e-28,49,100,"small",0.1,200149,"int12_3","int12_3",1
"int23_4",-73.4914223418072,1.94849354270686e-38,49,100,"small",0.1,200149,"int12_3","int12_3",1
"int24_3",-73.567251036101,1.80620478044194e-38,49,100,"small",0.1,200149,"int12_3","int12_3",1
"int34_2",-73.6968906343322,1.58659187250176e-38,49,100,"small",0.1,200149,"int12_3","int12_3",1
"int134_2",-81.09266419153,9.73916177668912e-42,49,100,"small",0.1,200149,"int12_3","int12_3",1
"int234_1",-82.4155002978608,2.59430575162521e-42,49,100,"small",0.1,200149,"int12_3","int12_3",1
"full",-155.375229306647,5.34580913537367e-74,49,100,"small",0.1,200149,"int12_3","int12_3",1
"int12_3",-7.22994788543321,0.928667845247871,50,100,"small",0.1,200150,"int12_3","int12_3",1
"null",-9.98957737879753,0.0587988114589801,50,100,"small",0.1,200150,"int12_3","int12_3",1
"int12_4",-12.0489766547205,0.00749864520952126,50,100,"small",0.1,200150,"int12_3","int12_3",1
"x1",-12.4488129449169,0.00502731515546375,50,100,"small",0.1,200150,"int12_3","int12_3",1
"x2",-19.2569694594029,5.55381367147858e-06,50,100,"small",0.1,200150,"int12_3","int12_3",1
"int23_1",-21.0076245956076,9.64476032690822e-07,50,100,"small",0.1,200150,"int12_3","int12_3",1
"int13_2",-22.0188230609493,3.50859731146282e-07,50,100,"small",0.1,200150,"int12_3","int12_3",1
"int12",-22.4145926187253,2.3618536920734e-07,50,100,"small",0.1,200150,"int12_3","int12_3",1
"main",-22.4439496198635,2.29352462606729e-07,50,100,"small",0.1,200150,"int12_3","int12_3",1
"x4",-24.610202767141,2.62852201842448e-08,50,100,"small",0.1,200150,"int12_3","int12_3",1
"int14_2",-25.3623500333118,1.23896264375486e-08,50,100,"small",0.1,200150,"int12_3","int12_3",1
"x3",-26.0885571904262,5.99336118668274e-09,50,100,"small",0.1,200150,"int12_3","int12_3",1
"int24_1",-26.6060399993045,3.57215687089884e-09,50,100,"small",0.1,200150,"int12_3","int12_3",1
"int23",-36.2284103467095,2.36585529487281e-13,50,100,"small",0.1,200150,"int12_3","int12_3",1
"int13",-36.6542857566792,1.54537128203547e-13,50,100,"small",0.1,200150,"int12_3","int12_3",1
"int14",-37.4020009955411,7.31651445784402e-14,50,100,"small",0.1,200150,"int12_3","int12_3",1
"int24",-38.1235274049965,3.55589801716578e-14,50,100,"small",0.1,200150,"int12_3","int12_3",1
"int34",-38.2331936786993,3.18655808621236e-14,50,100,"small",0.1,200150,"int12_3","int12_3",1
"int13_4",-57.6120703433672,1.22231358463672e-22,50,100,"small",0.1,200150,"int12_3","int12_3",1
"int14_3",-58.278832163822,6.27497007620397e-23,50,100,"small",0.1,200150,"int12_3","int12_3",1
"int34_1",-58.2999019195785,6.14414109656593e-23,50,100,"small",0.1,200150,"int12_3","int12_3",1
"int123_4",-62.7841266167652,6.93405271285744e-25,50,100,"small",0.1,200150,"int12_3","int12_3",1
"int23_4",-63.9491344579945,2.1628712212336e-25,50,100,"small",0.1,200150,"int12_3","int12_3",1
"int24_3",-64.3033640697184,1.51771664225142e-25,50,100,"small",0.1,200150,"int12_3","int12_3",1
"int34_2",-65.6052832004046,4.12832996626756e-26,50,100,"small",0.1,200150,"int12_3","int12_3",1
"int124_3",-66.5745898541767,1.56606531504542e-26,50,100,"small",0.1,200150,"int12_3","int12_3",1
"int134_2",-81.8220082048063,3.74059094350767e-33,50,100,"small",0.1,200150,"int12_3","int12_3",1
"int234_1",-83.4785810181779,7.13673853982185e-34,50,100,"small",0.1,200150,"int12_3","int12_3",1
"full",-169.897740338257,2.09959612657149e-71,50,100,"small",0.1,200150,"int12_3","int12_3",1
